Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2023-06-08,121.06649017333984,122.14691391047484,120.17439891385648,121.15570308045743,29389200
2023-06-09,121.15568542480469,122.67223656375475,120.83849830791537,121.17550631108766,23778300
2023-06-12,122.55329895019531,122.95969899565966,120.59070586126717,121.71077130849028,28306400
2023-06-13,122.74162292480469,124.05993497214953,122.09733445666087,123.88151674346875,22278300
2023-06-14,122.58301544189453,122.95968031702589,120.38252665764863,122.01802569153439,30592300
2023-06-15,123.99054718017578,124.35729787447553,121.32419544608322,122.05768927234496,35246300
2023-06-16,122.44424438476562,125.00156955141776,122.19644173440794,124.82315134066675,45535600
2023-06-20,122.0180435180664,123.47512455090713,121.06648209224629,121.8495395031722,26097500
2023-06-21,119.4904556274414,121.58191085699323,119.04440626489465,121.32419395167761,30306300
2023-06-22,122.06761169433594,122.15681703653188,117.78558133515126,118.94529615772794,26952200
2023-06-23,121.26471710205078,121.71076646804086,119.99596857737609,120.31315570854476,34913600
2023-06-26,117.29986572265625,120.92770036348257,117.23048127903954,119.69860126412782,33969900
2023-06-27,117.28996276855469,118.03337078609204,115.07955960231514,116.05094940599243,39535900
2023-06-28,119.12371826171875,119.33187162925425,115.82298437150189,116.06087285406554,27091400
2023-06-29,118.0531997680664,119.00476118828789,117.26023569905081,118.19196866920258,24090900
2023-06-30,118.64791870117188,120.01579431786013,118.63801203897671,119.1137889438215,29532200
2023-07-03,118.8461685180664,119.13362053840451,117.77565911039436,118.19196580370979,14467900
2023-07-05,120.6799087524414,121.5323506020042,118.18206099111318,118.19196765372497,27584800
2023-07-06,119.05431365966797,119.24264610609485,117.35934432883768,118.74704077325545,24745200
2023-07-07,118.42985534667969,119.98605581142945,118.35055667733691,119.04440112824291,21709500
2023-07-10,115.4264907836914,117.27014341516231,115.11921786589225,117.2602367523764,35315200
2023-07-11,116.11042785644531,116.67541768732227,114.33615968802944,115.2679002226587,23078800
2023-07-12,117.88467407226562,119.27237039073378,117.36924790032195,117.75581941986384,30404400
2023-07-13,123.44538116455078,123.73283317428397,119.3913254796749,119.86710994186647,44297900
2023-07-14,124.3176498413086,125.6656970596948,122.4046128006824,123.703104019214,33283100
2023-07-17,123.55441284179688,125.9828759841853,123.1083634981514,124.83307552717416,25716200
2023-07-18,122.67223358154297,123.58414557513862,121.87926202742847,123.50484690725973,26193600
